@lat	@lon	addr:housenumber	addr:street
37.8289431	-122.3741339	1208E	Mariner Drive
37.8290137	-122.3730893	1212D	Mariner Drive
37.8292561	-122.3732533	1223E	Mariner Drive
37.8292132	-122.3744146	1219F	Mariner Drive
37.8289595	-122.3747095	1206E	Mariner Drive
37.8289111	-122.3736614	1210D	Mariner Drive
37.8291896	-122.3738010	1221F	Mariner Drive
37.8289481	-122.3742279	1208F	Mariner Drive
37.8292737	-122.3731722	1223F	Mariner Drive
37.8289246	-122.3739783	1208C	Mariner Drive
37.8290346	-122.3729214	1212B	Mariner Drive
37.8292046	-122.3734102	1223C	Mariner Drive
37.8289791	-122.3750393	1204B	Mariner Drive
37.8292314	-122.3745791	1219D	Mariner Drive
37.8289682	-122.3745400	1206C;1237A	Mariner Drive;Northpoint Drive
37.8289317	-122.3734873	1210B	Mariner Drive
37.8292078	-122.3739666	1221D	Mariner Drive
37.8289632	-122.3747873	1206F	Mariner Drive
37.8289290	-122.3740605	1208D	Mariner Drive
37.8292250	-122.3733155	1223D	Mariner Drive
37.8289723	-122.3746249	1206D	Mariner Drive
37.8292352	-122.3746565	1219C	Mariner Drive
37.8289349	-122.3734093	1210A	Mariner Drive
37.8292118	-122.3740470	1221C	Mariner Drive
37.8292318	-122.3748248	1219A	Mariner Drive
37.8676848	-122.2661355	2190	Bancroft Way
37.8734380	-122.2663780	1920	Oxford Street
37.8997367	-122.2877299	372	Colusa Avenue
37.8752292	-122.2603213	1870	Euclid Avenue
37.8277771	-122.2563339	4012	Broadway
37.8474021	-122.2607196	6100	Telegraph Avenue
37.8468188	-122.2847736	6334	San Pablo Avenue
37.8480998	-122.2855780	6501	San Pablo Avenue
37.8473630	-122.2879570	1195	65th Street
37.8424398	-122.2807271	1035	59th Street
37.8740281	-122.2596577	50	McCone Hall
37.8630178	-122.2584230	2601	Telegraph Avenue
37.8558832	-122.2797964	2830	Sacramento Street
37.9038598	-122.2779806	293	Arlington Avenue
37.8800330	-122.2687337	2110	Vine Street
37.8180313	-122.2672587	2882	Telegraph Avenue
37.8340168	-122.2633671	4659	Telegraph Avenue
37.8403071	-122.2512210	5400	College Avenue
37.8506248	-122.2526338	6317	College Avenue
37.8702939	-122.2660362	2132	Oxford Street
37.8701783	-122.2660161	2136	Oxford Street
37.8702858	-122.2670987	2130	Center Street
37.8703746	-122.2665437	2148	Center Street
37.8702412	-122.2660296	2134	Oxford Street
37.8703470	-122.2660450	2130	Oxford Street
37.8718990	-122.2689870	2072	University Avenue
37.8381163	-122.3078616	9	Anchor Drive
37.8174120	-122.3712223	1	Avenue of the Palms
37.8230988	-122.3728853	651	Avenue D
37.8228361	-122.3727458	631	Avenue D
37.8217428	-122.3719840	251	4th Street
37.8214801	-122.3718016	251	4th Street
37.8212089	-122.3716300	251	4th Street
37.8218191	-122.3691623	351	Avenue H
37.8305962	-122.2799950	3999	San Pablo Avenue
37.8424963	-122.2833663	5920	San Pablo Avenue
37.8402701	-122.2826233	5696	San Pablo Avenue
37.8330558	-122.2807480	4301	San Pablo Avenue
37.8308759	-122.2795765	1147	40th Street
37.8371886	-122.2952031	5791	Christie Avenue
37.8310492	-122.2854460	1333	Park Avenue
37.8358432	-122.2946339	5739	Christie Avenue
37.8393532	-122.2874295	5741	Doyle Street
37.8381288	-122.2869574	5515	Doyle Street
37.8306789	-122.2807160	1199	40th Street
37.8422985	-122.2824573	1076	59th Street
37.8422159	-122.2858154	1220	59th Street
37.8425972	-122.2808936	1038	59th Street
37.8423727	-122.2850564	1158	59th Street
37.8425231	-122.2814327	1050	59th Street
37.8424277	-122.2819718	1066	59th Street
37.8429559	-122.2953616	6340	Christie Avenue
37.8408324	-122.2950410	6021	Christie Avenue
37.8687032	-122.2930908	1048	University Avenue
37.8667360	-122.2910420	2197	San Pablo Avenue
37.8687460	-122.2929670	1054	University Avenue
37.8676540	-122.2914816	2115	San Pablo Avenue
37.8987771	-122.3020035	9895	San Pablo Avenue
37.8997359	-122.2981572	300	El Cerrito Plaza
37.8994618	-122.2986199	410	El Cerrito Plaza
37.8995359	-122.2983825	350	El Cerrito Plaza
37.8993467	-122.2987045	420	El Cerrito Plaza
37.9000629	-122.3010392	6050	El Cerrito Plaza
37.8993750	-122.3016173	7000	El Cerrito Plaza
37.8996079	-122.2983248	340	El Cerrito Plaza
37.8691529	-122.2686622	2086	Allston Way
37.8773720	-122.2758180	1601	Grant Street
37.8421720	-122.2771871	960	Arlington Avenue
37.8725116	-122.2667773	2161	University Avenue
37.8718740	-122.2675790	2015	Shattuck Avenue
37.8789050	-122.2705380	1530	Henry Street
37.8479731	-122.2851336	6444	San Pablo Avenue
37.8471699	-122.2848836	6400	San Pablo Avenue
37.8489902	-122.2854670	6604	San Pablo Avenue
37.8534988	-122.2868707	2901	San Pablo Avenue
37.8538641	-122.2870330	2871	San Pablo Avenue
37.8532733	-122.2867822	2959	San Pablo Avenue
37.8690771	-122.2930870	1025	University Avenue
37.8693438	-122.2918273	1105	University Avenue
37.8693914	-122.2917132	1109	University Avenue
37.8701293	-122.2922738	1911	San Pablo Avenue
37.8695370	-122.2901560	1181	University Avenue
37.8690744	-122.2909414	1122	University Avenue
37.8691769	-122.2905139	1140	University Avenue
37.8906272	-122.2950162	1229	Solano Avenue
37.8682414	-122.2675427	2261	Shattuck Avenue
37.8369028	-122.2634973	5095	Telegraph Avenue
37.8782363	-122.2696639	1600	Shattuck Avenue
37.8753467	-122.2691450	1752	Shattuck Avenue
37.8776660	-122.2692822	1650	Shattuck Avenue
37.8816372	-122.2904199	1281	Gilman Street
37.8811703	-122.2893327	1316	Gilman Street
37.8816582	-122.2905106	1277	Gilman Street
37.8814170	-122.2907080	1272	Gilman Street
37.8262484	-122.2528992	4045	Piedmont Avenue
37.8802199	-122.2685104	2120	Vine Street
37.8802121	-122.2686103	2114	Vine Street
37.8428680	-122.2517710	5515	College Avenue
37.8710195	-122.2675369	2117	Shattuck Avenue
37.8730060	-122.2735640	1900	Martin Luther King Jr Way
37.8711070	-122.2727810	2033	Martin Luther King Junior Way
37.8777998	-122.2761572	1745	Cedar Street
37.8714717	-122.2932256	1080	Delaware Street
37.8713402	-122.2939283	1030	Delaware Street
37.8774505	-122.2758305	1800	Cedar Street
37.8812263	-122.2895217	1306	Gilman Street
37.8805767	-122.2587583	1581	Le Roy Avenue
37.8153622	-122.2453942	3612	Grand Avenue
37.8669210	-122.2680090	2342	Shattuck Avenue
37.8721630	-122.2720280	1944	Bonita Avenue
37.8781380	-122.2750625	1536	Josephine Street
37.8793272	-122.2751845	1500	Josephine Street
37.8433360	-122.2905793	6233	Hollis Street
37.8499400	-122.2857530	6706	San Pablo Avenue
37.8589712	-122.2915050	2570	9th Street
37.8575904	-122.2910760	941	Carleton Street
37.8604959	-122.2896495	2514	San Pablo Avenue
37.8606248	-122.2896238	2512	San Pablo Avenue
37.8780839	-122.2728132	1919	Cedar Street
37.8778655	-122.2723791	1601	Bonita Avenue
37.8778741	-122.2722354	1601A	Bonita Avenue
37.8759082	-122.2713442	1708	Milvia Street
37.8757909	-122.2713262	1710	Milvia Street
37.8756793	-122.2713058	1712	Milvia Street
37.8751318	-122.2712750	1730	Milvia Street
37.8750335	-122.2712654	1732	Milvia Street
37.8749342	-122.2712474	1736	Milvia Street
37.8748538	-122.2712366	1738	Milvia Street
37.8740887	-122.2711695	1818	Milvia Street
37.8732938	-122.2709987	1906	Milvia Street
37.8732038	-122.2710141	1910	Milvia Street
37.8729359	-122.2698095	1918	Henry Street
37.8778420	-122.2721611	1932	Cedar Street
37.8730593	-122.2686874	1942	Shattuck Avenue
37.8728723	-122.2704417	2005	Berkeley Way
37.8729102	-122.2702614	2009	Berkeley Way
37.8729381	-122.2699988	2017	Berkeley Way
37.8730269	-122.2689039	2053	Berkeley Way
37.8730340	-122.2688641	2055	Berkeley Way
37.8730411	-122.2687873	2057	Berkeley Way
37.8730472	-122.2687514	2059	Berkeley Way
37.8760251	-122.2710583	1705	Milvia Street
37.8759538	-122.2710522	1709	Milvia Street
37.8751713	-122.2709379	1731	Milvia Street
37.8750541	-122.2709278	1733	Milvia Street
37.8748672	-122.2709278	1739	Milvia Street
37.8741291	-122.2709118	1809	Milvia Street
37.8731596	-122.2707131	1911	Milvia Street
37.8730424	-122.2706971	1915	Milvia Street
37.8729300	-122.2706750	1919	Milvia Street
37.8760868	-122.2722201	1926	Virginia Street
37.8721224	-122.2705314	1949	Milvia Street
37.8743714	-122.2709037	2000	Delaware Street
37.8735208	-122.2706726	2000	Hearst Avenue
37.8746559	-122.2708991	2001	Delaware Street
37.8755657	-122.2709780	2001	Francisco Street
37.8762152	-122.2709972	2002	Virginia Street
37.8758756	-122.2689893	1744	Shattuck Avenue
37.8757751	-122.2689738	1748	Shattuck Avenue
37.8762305	-122.2708877	2004	Virginia Street
37.8762386	-122.2708291	2006	Virginia Street
37.8761461	-122.2707170	2008	Virginia Street
37.8762617	-122.2706099	2010	Virginia Street
37.8762758	-122.2704430	2014	Virginia Street
37.8762728	-122.2702843	2018	Virginia Street
37.8763212	-122.2701077	2022	Virginia Street
37.8763269	-122.2699329	2024	Virginia Street
37.8763425	-122.2696807	2032	Virginia Street
37.8762799	-122.2696752	2034	Virginia Street
37.8789214	-122.2728169	1518	Bonita Avenue
37.8778449	-122.2723815	1601B	Bonita Avenue
37.8733809	-122.2698537	1902	Henry Street
37.8735416	-122.2696398	1905	Henry Street
37.8732313	-122.2698229	1912	Henry Street
37.8778964	-122.2723181	1930	Cedar Street
37.8746769	-122.2708425	2003	Delaware Street
37.8755984	-122.2708100	2003	Francisco Street
37.8743949	-122.2707954	2004	Delaware Street
37.8746759	-122.2707336	2005	Delaware Street
37.8756899	-122.2708136	2005	Francisco Street
37.8744006	-122.2707420	2006	Delaware Street
37.8753007	-122.2706990	2008	Francisco Street
37.8746810	-122.2705978	2009	Delaware Street
37.8756227	-122.2706778	2009	Francisco Street
37.8753250	-122.2705120	2010	Francisco Street
37.8735073	-122.2703878	2010	Hearst Avenue
37.8753189	-122.2706119	2010B	Francisco Street
37.8756213	-122.2705021	2011	Francisco Street
37.8738085	-122.2704134	2011	Hearst Avenue
37.8744035	-122.2706478	2012	Delaware Street
37.8753644	-122.2703968	2012	Francisco Street
37.8735406	-122.2702482	2012	Hearst Avenue
37.8738217	-122.2703519	2013	Hearst Avenue
37.8744314	-122.2704893	2014	Delaware Street
37.8734628	-122.2700676	2014	Hearst Avenue
37.8747164	-122.2704134	2015	Delaware Street
37.8756323	-122.2703968	2015	Francisco Street
37.8738288	-122.2702328	2015	Hearst Avenue
37.8744421	-122.2703435	2016	Delaware Street
37.8748043	-122.2703071	2017	Delaware Street
37.8756475	-122.2703161	2017	Francisco Street
37.8744562	-122.2702432	2018	Delaware Street
37.8753968	-122.2702751	2018	Francisco Street
37.8747568	-122.2701380	2019	Delaware Street
37.8738611	-122.2701009	2019	Hearst Avenue
37.8740842	-122.2701704	2019A	Hearst Avenue
37.8744809	-122.2700727	2020	Delaware Street
37.8735780	-122.2699036	2020	Hearst Avenue
37.8747758	-122.2699898	2021	Delaware Street
37.8756596	-122.2701816	2021	Francisco Street
37.8738702	-122.2700074	2021	Hearst Avenue
37.8740623	-122.2699935	2021A	Hearst Avenue
37.8744364	-122.2699587	2022	Delaware Street
37.8754190	-122.2700727	2022	Francisco Street
37.8747900	-122.2698528	2023	Delaware Street
37.8756616	-122.2700407	2025	Francisco Street
37.8738763	-122.2698370	2025	Hearst Avenue
37.8745271	-122.2698079	2026	Delaware Street
37.8754331	-122.2699241	2026	Francisco Street
37.8757112	-122.2698870	2027	Francisco Street
37.8739268	-122.2697064	2027	Hearst Avenue
37.8754513	-122.2697871	2028	Francisco Street
37.8748162	-122.2696991	2029	Delaware Street
37.8739369	-122.2695553	2029	Hearst Avenue
37.8745463	-122.2696325	2030	Delaware Street
37.8743121	-122.2696250	2030A	Delaware Street
37.8748567	-122.2695595	2031	Delaware Street
37.8745716	-122.2694339	2032	Delaware Street
37.8736529	-122.2694310	2032	Hearst Avenue
37.8748516	-122.2694327	2033	Delaware Street
37.8739622	-122.2694285	2033	Hearst Avenue
37.8748628	-122.2693622	2035	Delaware Street
37.8757284	-122.2697320	2035	Francisco Street
37.8739804	-122.2692991	2035	Hearst Avenue
37.8739804	-122.2691582	2037	Hearst Avenue
37.8736882	-122.2693106	2038	Hearst Avenue
37.8737135	-122.2691941	2040	Hearst Avenue
37.8737196	-122.2691121	2042	Hearst Avenue
37.8757880	-122.2692274	2045	Francisco Street
37.8748324	-122.2691650	2083	Delaware Street
37.8748577	-122.2689767	2087	Delaware Street
37.8801959	-122.2708651	2019	Vine Street
37.8783643	-122.2712954	1543	Milvia Street
37.8757962	-122.2610735	2424	Ridge Road
37.8586729	-122.2680124	2748	Adeline Street
37.8149932	-122.2666028	411	26th Street
37.9012883	-122.2997345	3090	El Cerrito Plaza
37.9013410	-122.2995639	3070	El Cerrito Plaza
37.8773755	-122.2757537	1603	Grant Street
37.8755970	-122.2756459	1703	Grant Street
37.8752516	-122.2732103	1717	Martin Luther King Jr Way
37.8750138	-122.2755821	1723	Grant Street
37.8756583	-122.2756537	1800	Virginia Street
37.8749514	-122.2754999	1801	Francisco Street
37.8750587	-122.2728331	1910	Francisco Street
37.8753085	-122.2727640	1913	Francisco Street
37.8753400	-122.2726155	1917	Francisco Street
37.8751088	-122.2725809	1920	Francisco Street
37.8753627	-122.2724228	1921	Francisco Street
37.8751113	-122.2722269	1922	Francisco Street
37.8751014	-122.2722997	1924	Francisco Street
37.8751131	-122.2721102	1926	Francisco Street
37.8754309	-122.2720662	1927	Francisco Street
37.8756233	-122.2721703	1929	Francisco Street
37.8754432	-122.2719067	1933	Francisco Street
37.8751929	-122.2717585	1936	Francisco Street
37.8754660	-122.2717235	1937	Francisco Street
37.8754765	-122.2716037	1939	Francisco Street
37.8752448	-122.2716050	1940	Francisco Street
37.8754691	-122.2714964	1945	Francisco Street
37.8754808	-122.2714408	1947	Francisco Street
37.8176098	-122.2677439	2807	Telegraph Avenue
37.8718309	-122.2721190	1941	University Avenue
37.8719290	-122.2716290	1995 suite 100	University Avenue
37.8715389	-122.2751831	1801	University Avenue
37.8771738	-122.2761272	1604	Grant Street
37.8755216	-122.2758797	1700	Grant Street
37.8744839	-122.2755066	1733	Grant Street
37.8755899	-122.2759199	1746	Virginia Street
37.8774584	-122.2757424	1802	Cedar Street
37.8721576	-122.2744705	1818	Berkeley Way
37.8721560	-122.2744061	1820	Berkeley Way
37.8721766	-122.2742924	1822	Berkeley Way
37.8721727	-122.2741656	1826	Berkeley Way
37.8742440	-122.2741834	1831	Delaware Street
37.8721946	-122.2738386	1888	Berkeley Way
37.8725198	-122.2755509	1910	Grant Street
37.8723782	-122.2755310	1916	Grant Street
37.8718954	-122.2755099	1920	Grant Street
37.8717778	-122.2754958	1922	Grant Street
37.8719869	-122.2751952	1929	Grant Street
37.8742513	-122.2719750	1930	Delaware Street
37.8719043	-122.2751972	1931	Grant Street
37.8742012	-122.2717724	1932	Delaware Street
37.8745436	-122.2718004	1933	Delaware Street
37.8718201	-122.2751731	1933	Grant Street
37.8742958	-122.2716507	1936	Delaware Street
37.8745785	-122.2716738	1937	Delaware Street
37.8743053	-122.2715289	1938	Delaware Street
37.8743093	-122.2713951	1940	Delaware Street
37.8745889	-122.2715048	1941	Delaware Street
37.8746135	-122.2713639	1945	Delaware Street
37.8578970	-122.2581450	2415	Russell Street
37.8685518	-122.2681940	2240	Shattuck Avenue
37.8688395	-122.2682302	2224	Shattuck Avenue
37.8689030	-122.2682310	2222	Shattuck Avenue
37.8682310	-122.2666430	2176	Kittredge Street
37.8679255	-122.2661767	2199	Bancroft Way
37.8690976	-122.2682505	2204	Shattuck Avenue
37.8692170	-122.2682950	2200	Shattuck Avenue
37.8714700	-122.2675470	2037	Shattuck Avenue
37.8713790	-122.2675370	2045	Shattuck Avenue
37.8745620	-122.2935200	1619	San Pablo Avenue
37.8664470	-122.2916030	2198	San Pablo Avenue
37.8619290	-122.2591320	2636	Telegraph Avenue
37.8630980	-122.2803530	2424	Spaulding Avenue
37.8515606	-122.2935653	2929	5th Street
37.8624963	-122.2586140	2629	Telegraph Avenue
37.8639627	-122.2666710	2120	Dwight Way
37.8709764	-122.2675846	2199	Shattuck Avenue
37.8713221	-122.2678920	92	Shattuck Square
37.8795942	-122.3028917	1238	5th Street
37.8802060	-122.2687070	2112 A	Vine Street
37.8799620	-122.2667880	1515	Oxford Street
37.8796160	-122.2667880	1519	Oxford Street
37.8792880	-122.2667650	1541	Oxford Street
37.8785612	-122.2667107	1601	Oxford Street
37.8751784	-122.2603098	1878	Euclid Avenue
37.8754380	-122.2603460	1842	Euclid Avenue
37.8754816	-122.2605508	1834	Euclid Avenue
37.8756362	-122.2603925	1828	Euclid Avenue
37.8756976	-122.2604153	1824	Euclid Avenue
37.8757519	-122.2604188	1816	Euclid Avenue
37.8758865	-122.2604352	1804	Euclid Avenue
37.8761810	-122.2602400	1799	Euclid Avenue
37.8681989	-122.2692560	2020	Kittredge Street
37.8914484	-122.2804360	1783	Solano Avenue
37.8778793	-122.2692355	1622	Shattuck Avenue
37.8752260	-122.2689242	1778	Shattuck Avenue
37.8751911	-122.2689199	1780	Shattuck Avenue
37.8751117	-122.2689092	1784	Shattuck Avenue
37.8749529	-122.2688897	1792	Shattuck Avenue
37.8432030	-122.2514770	5560	College Avenue
37.8361635	-122.2623240	4920	Telegraph Avenue
37.8685184	-122.2693204	2222	Harold Way
37.8692876	-122.2676398	2201	Shattuck Avenue
37.8687560	-122.2676070	2233	Shattuck Avenue
37.8691515	-122.2682680	2202	Shattuck Avenue
37.8715850	-122.2715710	1956	University Avenue
37.8715850	-122.2716150	1954	University Avenue
37.8716040	-122.2714970	1960	University Avenue
37.8716070	-122.2714290	1964	University Avenue
37.8715750	-122.2714316	1964	University Avenue
37.8689930	-122.2682540	2208	Shattuck Avenue
37.8701413	-122.2706815	2120	Milvia Street
37.8702366	-122.2704321	2125	Milvia Street
37.8712014	-122.2688109	2087	Addison Street
37.8693065	-122.2694657	2043	Allston Way
37.8693192	-122.2692941	2045	Allston Way
37.8693710	-122.2688460	2075	Allston Way
37.8311486	-122.2636686	4210	Telegraph Avenue
37.8282773	-122.2559895	4044	Broadway
37.8238263	-122.2553590	4	Yosemite Avenue
37.8283775	-122.2606884	419	40th Street
37.8377730	-122.2628490	5199	Telegraph Avenue
37.8459452	-122.2855272	1121	64th Street
37.8758360	-122.2689970	1746	Shattuck Avenue
37.8733440	-122.2687390	1926	Shattuck Avenue
37.8368159	-122.2850281	1220	53rd Street
37.8728589	-122.2686784	1950	Shattuck Avenue
37.8723970	-122.2676400	2125	University Avenue
37.8723800	-122.2677580	2121	University Avenue
37.8724140	-122.2675480	2127	University Avenue
37.8721260	-122.2673696	2136	University Avenue
37.8724820	-122.2677680	2119	University Avenue
37.8721298	-122.2673086	2138	University Avenue
37.8721367	-122.2672609	2140	University Avenue
37.8721483	-122.2672000	2154	University Avenue
37.8721580	-122.2671320	2156	University Avenue
37.8721760	-122.2669780	2160	University Avenue
37.8692982	-122.2703506	2001	Allston Way
37.8784653	-122.2675397	2138	Cedar Street
37.8781167	-122.2695299	1600	Cedar Street
37.8812551	-122.2739229	1405	Martin Luther King Jr Way
37.8811937	-122.2894107	1312	Gilman Street
37.8253857	-122.2539761	3943	Piedmont Avenue
37.8277787	-122.2646471	3838	Telegraph Avenue
37.8677328	-122.2673822	2105	Bancroft Way
37.8677403	-122.2673528	2105	Bancroft Way
37.8669736	-122.2674648	2286	Shattuck Avenue
37.8677800	-122.2681132	2284	Shattuck Avenue
37.8680570	-122.2681540	2272	Shattuck Avenue
37.8680820	-122.2681630	2270	Shattuck Avenue
37.8719400	-122.2688310	2086	University Avenue
37.8719060	-122.2691200	2068	University Avenue
37.8718890	-122.2692330	2066	University Avenue
37.8718572	-122.2693120	2058	University Avenue
37.8718197	-122.2696442	2048	University Avenue
37.8718097	-122.2697277	2042	University Avenue
37.8717656	-122.2700452	2026	University Avenue
37.8717759	-122.2701449	2022	University Avenue
37.8717369	-122.2701698	2020	University Avenue
37.8153352	-122.2461016	3619	Grand Avenue
37.8810660	-122.2956844	1235	San Pablo Avenue
37.8153440	-122.2459730	3617	Grand Avenue
37.8708900	-122.2724140	1911	Addison Street
37.8711640	-122.2691109	2071	Addison Street
37.8487408	-122.2910010	1313	67th Street
37.8475641	-122.2722852	3350	Adeline Street
37.8773600	-122.2692110	1652	Shattuck Avenue
37.8771570	-122.2691630	1664	Shattuck Avenue
37.8770210	-122.2691630	1676	Shattuck Avenue
37.8705505	-122.2684217	2122	Shattuck Avenue
37.8620090	-122.2533980	2701	College Avenue
37.8656050	-122.2679400	400	Channing Way
37.8655710	-122.2672860	2415	Shattuck Avenue
37.8661810	-122.2679560	2364	Shattuck Avenue
37.8669880	-122.2680290	2330	Shattuck Avenue
37.8718060	-122.2685450	2010	Shattuck Avenue
37.8715810	-122.2685240	2020	Shattuck Avenue
37.8696972	-122.2683310	2180	Shattuck Avenue
37.8697643	-122.2683363	2174	Shattuck Avenue
37.8698930	-122.2683420	2170	Shattuck Avenue
37.8706174	-122.2684308	2120	Shattuck Avenue
37.8707880	-122.2684550	2114	Shattuck Avenue
37.8708800	-122.2684660	2112	Shattuck Avenue
37.8709051	-122.2685143	2110	Shattuck Avenue
37.8722391	-122.2689930	2071	University Avenue
37.8722010	-122.2692470	2059	University Avenue
37.8721826	-122.2693977	2043	University Avenue
37.8721761	-122.2694583	2037	University Avenue
37.8721717	-122.2695107	2035	University Avenue
37.8721652	-122.2695672	2031	University Avenue
37.8718030	-122.2723980	1923	University Avenue
37.8717490	-122.2727810	1903	University Avenue
37.8441993	-122.2776973	954	60th Street
37.8714495	-122.2750424	1807	University Avenue
37.8715365	-122.2743689	1821	University Avenue
37.8715950	-122.2740700	1849	University Avenue
37.8905967	-122.2885637	901	Santa Fe Avenue
37.8468714	-122.2845904	1099	Alcatraz Avenue
37.8684850	-122.2689590	2065	Kittredge Street
37.8679780	-122.2675410	2283	Shattuck Avenue
37.8680300	-122.2675460	2281	Shattuck Avenue
37.8671650	-122.2674590	2323	Shattuck Avenue
37.8670950	-122.2674480	2327	Shattuck Avenue
37.8660910	-122.2673210	2389	Shattuck Avenue
37.8660220	-122.2673270	2395	Shattuck Avenue
37.8659350	-122.2673270	2399	Shattuck Avenue
37.8654680	-122.2678480	2420	Shattuck Avenue
37.8526258	-122.2636914	2205	Woolsey Street
37.8526349	-122.2636063	2209	Woolsey Street
37.8528751	-122.2616944	2301	Woolsey Street
37.8528849	-122.2616212	2303	Woolsey Street
37.8528979	-122.2615050	2305	Woolsey Street
37.8529285	-122.2611719	2317	Woolsey Street
37.8529340	-122.2610201	2319	Woolsey Street
37.8293276	-122.2488132	4315	Piedmont Avenue
37.8172550	-122.2679432	2781	Telegraph Avenue
37.8709628	-122.2684696	2106	Shattuck Avenue
37.8720931	-122.2700620	2021	University Avenue
37.8682029	-122.2870547	2121	Bonar Street
37.8688550	-122.2996980	750	Hearst Avenue
37.8687990	-122.2998770	740	Hearst Avenue
37.8690620	-122.2999250	755	Hearst Avenue
37.8697814	-122.3003250	1809	Fourth Street
37.8698680	-122.3012000	1800	4th Street
37.8701314	-122.3013572	1786	Fourth Street
37.8700382	-122.3014417	1786	Fourth Street
37.8506081	-122.2520300	6310	College Avenue
37.8993664	-122.2998143	670	El Cerrito Plaza
37.8706976	-122.2679711	139	Berkeley Square
